player_name,season,shots_n,goals,xg,psxg,placement_mean,power_mean,conv_rate,goals_minus_xg,goals_minus_psxg
C. Scofield,WSL 2019-2020,3,0,0.13946587,0.3548387,53.48455586625023,44.666666666666664,0.0,-0.13946586847305298,-0.35483869910240173
C. Scofield,WSL 2020-2021,1,0,0.0,0.0,29.999999999999954,42.0,0.0,0.0,0.0
C. Siems,WSL 2020-2021,10,1,1.9763482,2.0279574,44.30670966668538,47.7,0.1,-0.9763481616973877,-1.0279574394226074
C. Stoney,WSL 2015,1,0,0.08206687,0.0,266.66666666666663,75.0,0.0,-0.08206687122583389,0.0
C. Stoney,WSL 2016,2,0,0.63946587,0.0,108.33333333333333,58.5,0.0,-0.639465868473053,0.0
C. Stoney,WSL 2017,1,0,0.0,0.0,4.999999999999952,42.0,0.0,0.0,0.0
C. Stoney,WSL 2017-2018,3,0,0.4154002,0.33333334,299.16666666666663,47.333333333333336,0.0,-0.4154002070426941,-0.3333333432674408
C. Swaby,WSL 2024-2025,4,0,0.08206687,0.0,38.70725018883197,44.0,0.0,-0.08206687122583389,0.0
C. Sweetman-Kirk,WSL 2017-2018,35,5,6.594261,6.3721447,89.76119850765687,47.97142857142857,0.14285714285714285,-1.5942611694335938,-1.3721446990966797
C. Sweetman-Kirk,WSL 2018-2019,34,10,7.34804,7.9331393,48.74465600608786,51.088235294117645,0.29411764705882354,2.6519598960876465,2.0668606758117676
C. Sweetman-Kirk,WSL 2019-2020,12,0,1.1071947,0.3090909,65.06153656459277,50.833333333333336,0.0,-1.1071946620941162,-0.30909091234207153
C. Sáez,WSL 2024-2025,6,2,1.5841665,1.9746072,29.508452428847956,44.666666666666664,0.3333333333333333,0.4158334732055664,0.025392770767211914
C. Tandberg,WSL 2025-2026,43,6,6.5357833,7.229112,43.29479335859727,46.627906976744185,0.13953488372093023,-0.5357832908630371,-1.229112148284912
C. Ubogagu,WSL 2015,32,6,5.3398604,4.8759437,81.085951007085,47.9375,0.1875,0.6601395606994629,1.124056339263916
C. Ubogagu,WSL 2021-2022,14,0,0.26698726,0.0,33.31741355848706,48.92857142857143,0.0,-0.26698726415634155,0.0
C. Ubogagu,WSL 2022-2023,2,0,0.0,0.0,30.526920550116223,46.0,0.0,0.0,0.0
C. Walker,WSL 2017-2018,16,1,0.41131052,0.6666667,41.65465218270653,47.0,0.0625,0.5886894762516022,0.3333333134651184
C. Walker,WSL 2018-2019,23,1,2.4062955,1.129697,46.729669234945874,50.34782608695652,0.043478260869565216,-1.4062955379486084,-0.12969696521759033
C. Walker,WSL 2019-2020,24,0,1.407538,0.9234662,65.27977850477116,46.541666666666664,0.0,-1.4075380563735962,-0.9234662055969238
C. Walker,WSL 2020-2021,30,6,4.738457,4.6397557,48.22398138287049,47.9,0.2,1.261542797088623,1.3602442741394043
C. Walker,WSL 2021-2022,25,3,2.2802405,3.5553012,36.76603718143067,48.8,0.12,0.719759464263916,-0.5553011894226074
C. Walker,WSL 2022-2023,6,0,0.4154002,0.0,51.31725178456623,50.0,0.0,-0.4154002070426941,0.0
C. Weir,WSL 2015,28,3,4.0867176,3.1559198,68.73838200301515,45.17857142857143,0.10714285714285714,-1.0867176055908203,-0.15591979026794434
C. Weir,WSL 2016,43,7,2.993836,5.4825506,59.81532591126867,45.76744186046512,0.16279069767441862,4.006164073944092,1.5174493789672852
C. Weir,WSL 2017,21,5,3.5857253,4.1568437,94.38575405569317,48.23809523809524,0.23809523809523808,1.4142746925354004,0.8431563377380371
C. Weir,WSL 2017-2018,42,1,1.6566131,1.7633332,44.62287332335097,44.30952380952381,0.023809523809523808,-0.6566131114959717,-0.7633332014083862
C. Weir,WSL 2018-2019,35,5,3.6180737,4.3573995,57.06941308006087,47.22857142857143,0.14285714285714285,1.3819262981414795,0.6426005363464355
C. Weir,WSL 2019-2020,35,3,1.6881233,2.3493254,49.4448928108958,47.142857142857146,0.08571428571428572,1.311876654624939,0.65067458152771
C. Weir,WSL 2020-2021,44,8,6.3605504,7.4493995,44.673489801406454,47.38636363636363,0.18181818181818182,1.6394495964050293,0.550600528717041
C. Weir,WSL 2021-2022,50,6,4.970012,8.465657,35.66038556876951,48.32,0.12,1.0299878120422363,-2.4656572341918945
C. Wellings,WSL 2016,16,2,2.2161524,1.6580763,95.52017632351861,48.125,0.125,-0.21615242958068848,0.34192371368408203
C. Wellings,WSL 2017,7,1,1.4117119,0.96842104,90.90073936422921,50.142857142857146,0.14285714285714285,-0.4117119312286377,0.03157895803451538
C. Wellings,WSL 2017-2018,42,4,4.1877704,3.016393,70.53771429898342,49.57142857142857,0.09523809523809523,-0.18777036666870117,0.9836070537567139
C. Wellings,WSL 2018-2019,49,3,2.5376377,2.767394,86.57030074673955,47.714285714285715,0.061224489795918366,0.46236228942871094,0.2326059341430664
C. Wellings,WSL 2019-2020,15,1,2.07063,1.6535335,130.2260627080965,45.733333333333334,0.06666666666666667,-1.0706300735473633,-0.6535334587097168
C. Wellings,WSL 2020-2021,28,2,2.1942651,2.5142696,41.340272180293596,49.857142857142854,0.07142857142857142,-0.19426512718200684,-0.5142695903778076
C. Wellings,WSL 2022-2023,30,4,3.9433203,4.934386,50.48164529055796,48.96666666666667,0.13333333333333333,0.056679725646972656,-0.9343857765197754
C. Wheeler,WSL 2022-2023,2,0,0.0,0.0,37.07175240698848,46.0,0.0,0.0,0.0
C. Wheeler,WSL 2023-2024,2,0,0.26865247,0.0,78.3944759015412,46.0,0.0,-0.26865246891975403,0.0
C. Wheeler,WSL 2024-2025,8,0,0.2547325,0.0,49.93686117201972,53.25,0.0,-0.25473248958587646,0.0
C. Wheeler,WSL 2025-2026,4,0,0.23248912,0.14545454,46.3634350206154,58.5,0.0,-0.23248912394046783,-0.145454540848732
Carla Camacho,WSL 2025-2026,13,1,2.2550411,1.2582827,42.99179470821126,46.07692307692308,0.07692307692307693,-1.2550411224365234,-0.2582826614379883
Cho So-Hyun,WSL 2018-2019,4,0,0.18801013,0.0,53.843890571458,42.0,0.0,-0.18801012635231018,0.0
Cho So-Hyun,WSL 2019-2020,2,0,0.20512821,0.5686275,47.272731157731016,46.0,0.0,-0.20512820780277252,-0.5686274766921997
Cho So-Hyun,WSL 2020-2021,6,0,0.8361161,2.0689654,40.54882560704212,44.666666666666664,0.0,-0.8361160755157471,-2.068965435028076
Cho So-Hyun,WSL 2021-2022,1,0,0.051282052,0.0,78.27650420854977,42.0,0.0,-0.05128205195069313,0.0
Cho So-Hyun,WSL 2022-2023,3,0,0.4154002,0.0,56.10270359313258,44.666666666666664,0.0,-0.4154002070426941,0.0
D. Bowman,WSL 2015,8,0,0.4199506,0.0,129.7222222222222,46.125,0.0,-0.41995060443878174,0.0
D. Bowman,WSL 2016,4,1,0.08206687,0.16363636,57.44132963557877,42.0,0.25,0.9179331287741661,0.8363636434078217
D. Bowman,WSL 2018-2019,19,1,1.3822069,0.98525053,118.92674253973397,45.89473684210526,0.05263157894736842,-0.38220691680908203,0.014749467372894287
D. Bowman,WSL 2019-2020,7,0,0.21541579,0.18181819,84.23104065564112,41.42857142857143,0.0,-0.21541579067707062,-0.1818181872367859
D. Bowman,WSL 2020-2021,12,0,0.7721317,0.2505929,48.53017625825537,44.083333333333336,0.0,-0.7721316814422607,-0.2505928874015808
D. Bruinenberg,WSL 2017,11,0,0.6187159,0.0,78.7037037037037,44.90909090909091,0.0,-0.6187158823013306,0.0
D. Bruinenberg,WSL 2017-2018,28,2,2.571308,2.9905465,49.82879040585756,45.67857142857143,0.07142857142857142,-0.571307897567749,-0.990546464920044
D. Bruinenberg,WSL 2018-2019,8,0,0.16413374,0.14545454,30.168986069642315,45.0,0.0,-0.16413374245166779,-0.145454540848732
D. Brynjarsdóttir,WSL 2020-2021,10,0,0.83257616,0.0,67.4116811139756,44.4,0.0,-0.8325761556625366,0.0
D. Brynjarsdóttir,WSL 2021-2022,32,4,4.0783553,5.33504,48.57519097270039,46.03125,0.125,-0.07835531234741211,-1.3350400924682617
D. Brynjarsdóttir,WSL 2022-2023,27,6,5.115496,6.2861395,41.40957606702668,46.370370370370374,0.2222222222222222,0.8845038414001465,-0.28613948822021484
D. Brynjarsdóttir,WSL 2024-2025,8,0,0.4678535,0.08695652,59.74983946990804,43.625,0.0,-0.46785348653793335,-0.08695652335882187
D. Caldwell,WSL 2021-2022,3,0,0.0,0.0,57.222222222222236,47.333333333333336,0.0,0.0,0.0
D. Caldwell,WSL 2022-2023,4,0,0.27765566,0.0,78.11985195382286,44.0,0.0,-0.2776556611061096,0.0
D. Carter,WSL 2015,42,2,3.3639617,1.5778445,99.5409411084377,48.166666666666664,0.047619047619047616,-1.3639616966247559,0.422155499458313
D. Carter,WSL 2016,33,6,2.8710432,4.074606,135.56382471225726,48.06060606060606,0.18181818181818182,3.1289567947387695,1.925394058227539
D. Carter,WSL 2017,17,4,3.0363922,3.4780762,94.25789039774456,45.88235294117647,0.23529411764705882,0.9636077880859375,0.5219237804412842
D. Carter,WSL 2017-2018,38,2,3.8293917,3.1131501,53.88328715177368,47.60526315789474,0.05263157894736842,-1.8293917179107666,-1.1131501197814941
D. Carter,WSL 2018-2019,5,0,0.16413374,0.06666667,43.52343887550476,42.0,0.0,-0.16413374245166779,-0.06666667014360428
D. Carter,WSL 2020-2021,38,3,3.0425808,2.343171,55.832510113999575,46.21052631578947,0.07894736842105263,-0.04258084297180176,0.6568291187286377
D. Carter,WSL 2021-2022,33,2,2.5563948,2.0549176,55.632680633161215,48.03030303030303,0.06060606060606061,-0.5563948154449463,-0.05491757392883301
D. Carter,WSL 2022-2023,23,5,3.9739194,4.1523952,31.599519978751232,49.69565217391305,0.21739130434782608,1.02608060836792,0.8476047515869141
D. Cascarino,WSL 2025-2026,8,0,0.34677276,0.8532915,35.26187025124029,45.0,0.0,-0.3467727601528168,-0.8532915115356445
D. Castellanos,WSL 2022-2023,42,1,3.664265,2.2407486,43.9761777547033,50.80952380952381,0.023809523809523808,-2.6642649173736572,-1.240748643875122
D. Castellanos,WSL 2023-2024,5,0,0.52964747,0.0,41.89976958535739,45.2,0.0,-0.5296474695205688,0.0
D. Cooper,WSL 2017,1,0,0.33333334,0.0,171.6666666666666,75.0,0.0,-0.3333333432674408,0.0
D. Cooper,WSL 2018-2019,1,0,0.0,0.0,33.33333333333333,42.0,0.0,0.0,0.0
D. Cooper,WSL 2020-2021,8,0,0.59173036,0.0,102.01080287536755,48.75,0.0,-0.5917303562164307,0.0
D. Cooper,WSL 2021-2022,2,0,0.0,0.0,28.33333333333332,46.0,0.0,0.0,0.0
D. Cooper,WSL 2022-2023,7,1,0.5272414,0.8061224,54.10545217420684,44.285714285714285,0.14285714285714285,0.47275859117507935,0.19387757778167725
D. Corboz,WSL 2015,7,1,1.2708521,0.86885244,74.06835332566726,52.42857142857143,0.14285714285714285,-0.27085208892822266,0.131147563457489
D. Corboz,WSL 2016,6,2,0.79428315,1.5621858,45.728099146340924,46.0,0.3333333333333333,1.205716848373413,0.43781423568725586
D. Draper,WSL 2023-2024,2,1,1.0820669,1.0,51.74753980136822,52.5,0.5,-0.08206689357757568,0.0
D. Egurrola,WSL 2020-2021,11,0,0.8094088,0.0,77.31881180114131,44.18181818181818,0.0,-0.8094087839126587,0.0
D. Janssen,WSL 2015,10,1,0.6954419,0.92156863,62.53629787894324,42.8,0.1,0.3045580983161926,0.07843136787414551
D. Janssen,WSL 2016,14,3,2.22728,2.506625,100.86247299099875,42.92857142857143,0.21428571428571427,0.7727200984954834,0.4933750629425049
D. Janssen,WSL 2017,5,0,0.3938925,0.0,72.08333333333331,45.2,0.0,-0.3938924968242645,0.0
D. Janssen,WSL 2017-2018,22,3,3.0257418,2.3927908,48.801666284462584,44.22727272727273,0.13636363636363635,-0.0257418155670166,0.6072092056274414
D. Janssen,WSL 2018-2019,27,3,3.5306594,3.2210932,96.80633461833509,44.77777777777778,0.1111111111111111,-0.5306594371795654,-0.22109317779541016
D. Janssen,WSL 2024-2025,18,2,1.8154963,1.9883792,49.17168891918737,47.5,0.1111111111111111,0.1845036745071411,0.011620759963989258
D. Janssen,WSL 2025-2026,8,1,0.6912124,0.6896552,64.58877005434498,46.125,0.125,0.30878758430480957,0.3103448152542114
D. Kerkdijk,WSL 2017-2018,3,0,0.13946587,0.0,265.00000000000006,44.666666666666664,0.0,-0.13946586847305298,0.0
D. Kerkdijk,WSL 2018-2019,8,2,1.8592594,2.3747504,35.731851646897574,57.375,0.25,0.14074063301086426,-0.37475037574768066
D. Kerkdijk,WSL 2019-2020,2,1,0.2647059,0.5686275,30.875233886369138,58.5,0.5,0.7352941036224365,0.4313725233078003
D. O'Sullivan,WSL 2020-2021,11,0,0.83764356,0.6896552,41.27610356467624,47.63636363636363,0.0,-0.837643563747406,-0.6896551847457886
D. O'Sullivan,WSL 2025-2026,5,0,0.093023255,0.0,41.25063542215675,45.2,0.0,-0.09302325546741486,0.0
D. Rose,WSL 2021-2022,30,4,3.2065182,4.074673,73.17501932530318,46.56666666666667,0.13333333333333333,0.7934818267822266,-0.07467317581176758
D. Rose,WSL 2022-2023,2,0,0.0,0.0,34.451227943009116,46.0,0.0,0.0,0.0
D. Rose,WSL 2023-2024,10,0,0.7218487,0.83878785,28.988201538879377,47.6,0.0,-0.721848726272583,-0.838787853717804
D. Rose,WSL 2024-2025,3,0,0.09859155,0.0,41.78296491516309,50.0,0.0,-0.09859155118465424,0.0
D. Scott,WSL 2015,7,0,0.18046865,0.051282052,55.999999999999986,47.857142857142854,0.0,-0.18046864867210388,-0.05128205195069313
D. Spence,WSL 2015,23,2,3.301778,1.8269101,106.57857409066172,47.608695652173914,0.08695652173913043,-1.3017780780792236,0.173089861869812
D. Spence,WSL 2016,19,2,1.6586347,1.2118518,51.28960381766239,47.36842105263158,0.10526315789473684,0.34136533737182617,0.7881481647491455
D. Spence,WSL 2017,16,4,3.8300445,3.6572735,79.40271202364897,50.125,0.25,0.16995549201965332,0.342726469039917
D. Spence,WSL 2017-2018,15,2,2.2787209,2.0726438,47.710640111013234,46.666666666666664,0.13333333333333333,-0.2787208557128906,-0.07264375686645508
D. Spence,WSL 2018-2019,35,1,3.7047086,1.4756739,56.16190078155233,46.285714285714285,0.02857142857142857,-2.7047085762023926,-0.4756739139556885
D. Spence,WSL 2019-2020,17,3,2.5495298,3.9041033,127.50400780241723,50.0,0.17647058823529413,0.4504702091217041,-0.9041032791137695
D. Spence,WSL 2020-2021,5,0,0.26865247,0.0,43.46917484778139,46.8,0.0,-0.26865246891975403,0.0
D. Spence,WSL 2021-2022,9,1,1.6156719,0.9866667,53.574535369471796,49.666666666666664,0.1111111111111111,-0.6156718730926514,0.013333320617675781
D. Spence,WSL 2022-2023,37,4,4.3964744,4.5662,41.791471996236375,47.351351351351354,0.10810810810810811,-0.39647436141967773,-0.566199779510498
D. Spence,WSL 2023-2024,22,2,2.4283419,2.493186,45.50140821655944,48.27272727272727,0.09090909090909091,-0.4283418655395508,-0.49318599700927734
D. Spence,WSL 2024-2025,31,3,1.9072227,2.7623444,40.71814000270936,48.54838709677419,0.0967741935483871,1.0927772521972656,0.2376556396484375
D. Spence,WSL 2025-2026,17,0,2.3858516,1.36,45.22119274376333,47.23529411764706,0.0,-2.3858516216278076,-1.3600000143051147
D. Stefanović,WSL 2022-2023,2,0,0.08206687,0.0,41.48204714993812,42.0,0.0,-0.08206687122583389,0.0
D. Stokes,WSL 2015,4,0,0.09859155,0.0,58.888888888888935,48.0,0.0,-0.09859155118465424,0.0
D. Stokes,WSL 2016,12,2,1.5890547,1.5621858,73.30280936830039,47.333333333333336,0.16666666666666666,0.4109452962875366,0.43781423568725586
D. Stokes,WSL 2017,3,0,0.0,0.0,29.999999999999954,55.666666666666664,0.0,0.0,0.0
D. Stokes,WSL 2017-2018,2,0,0.2647059,0.0,62.90166306493759,46.0,0.0,-0.2647058963775635,0.0
D. Stokes,WSL 2018-2019,3,1,0.7695036,1.3415054,48.08674439075623,50.0,0.3333333333333333,0.23049640655517578,-0.34150540828704834
D. Stokes,WSL 2019-2020,3,0,0.16413374,0.0,84.35917519184859,55.666666666666664,0.0,-0.16413374245166779,0.0
D. Stokes,WSL 2020-2021,5,0,0.09859155,0.0,32.374117128151525,50.2,0.0,-0.09859155118465424,0.0
D. Stokes,WSL 2021-2022,3,1,0.23805742,0.3529412,40.293918313119015,44.666666666666664,0.3333333333333333,0.7619425803422928,0.6470588147640228
D. Susi,WSL 2015,9,0,0.7420749,0.0,124.74590111323411,50.22222222222222,0.0,-0.7420749068260193,0.0
D. Turner,WSL 2017-2018,16,5,2.3857818,4.84242,42.65449335627626,46.5,0.3125,2.614218235015869,0.15757989883422852
D. Turner,WSL 2018-2019,6,0,0.22637218,0.0,65.55456891078329,42.666666666666664,0.0,-0.22637218236923218,0.0
D. Turner,WSL 2019-2020,7,1,0.35696477,0.6896552,58.8449338175315,50.142857142857146,0.14285714285714285,0.6430352330207825,0.3103448152542114
D. Turner,WSL 2020-2021,9,1,0.89759266,1.683593,33.76482991709914,46.55555555555556,0.1111111111111111,0.10240733623504639,-0.6835930347442627
D. Turner,WSL 2021-2022,11,2,1.0979531,1.1158136,110.0404517457925,44.90909090909091,0.18181818181818182,0.9020469188690186,0.8841863870620728
D. Turner,WSL 2022-2023,8,0,0.4704892,0.6802139,36.49656852941088,50.25,0.0,-0.4704892039299011,-0.6802139282226562
D. Turner,WSL 2023-2024,8,1,0.42124668,0.6,56.03258901721042,47.125,0.125,0.5787533223628998,0.3999999761581421
D. Turner,WSL 2024-2025,3,0,0.0,0.0,30.976010776891343,42.0,0.0,0.0,0.0
D. van Domselaar,WSL 2025-2026,1,1,1.0,1.0,50.05707853152354,50.0,1.0,0.0,0.0
D. van de Donk,WSL 2016,22,2,3.597373,1.5624443,143.0821307629757,49.36363636363637,0.09090909090909091,-1.5973730087280273,0.4375556707382202
D. van de Donk,WSL 2017,12,2,1.6477501,1.8270996,182.78431458782936,45.333333333333336,0.16666666666666666,0.3522498607635498,0.17290043830871582
D. van de Donk,WSL 2017-2018,29,5,2.1402576,3.9926417,43.67870705082604,50.206896551724135,0.1724137931034483,2.8597424030303955,1.0073583126068115
D. van de Donk,WSL 2018-2019,39,11,8.499846,9.790926,49.80269286700316,49.51282051282051,0.28205128205128205,2.5001535415649414,1.2090740203857422
D. van de Donk,WSL 2019-2020,21,5,5.754114,7.0159187,81.10114694208863,50.57142857142857,0.23809523809523808,-0.7541141510009766,-2.015918731689453
D. van de Donk,WSL 2020-2021,17,2,1.4309318,2.2641788,44.504920733296984,49.64705882352941,0.11764705882352941,0.569068193435669,-0.2641787528991699
D. van de Donk,WSL 2025-2026,3,1,0.9259259,0.86885244,47.4784874350399,47.333333333333336,0.3333333333333333,0.07407408952713013,0.131147563457489
Diana Silva,WSL 2020-2021,7,1,1.0383754,1.2498801,54.600461864206174,47.714285714285715,0.14285714285714285,-0.0383753776550293,-0.24988007545471191
E. Aluko,WSL 2015,39,6,5.2248483,4.491752,69.08629154324136,46.717948717948715,0.15384615384615385,0.7751517295837402,1.5082478523254395
E. Aluko,WSL 2016,49,9,6.999088,6.5813437,106.99678671175836,48.673469387755105,0.1836734693877551,2.0009121894836426,2.418656349182129
E. Aluko,WSL 2017,2,0,0.0,0.0,,54.5,0.0,0.0,0.0
E. Aluko,WSL 2017-2018,29,6,5.9569893,5.5669045,79.30369423141822,50.241379310344826,0.20689655172413793,0.043010711669921875,0.43309545516967773
E. Bissell,WSL 2020-2021,4,1,0.7394659,0.6666667,53.374408852608155,48.0,0.25,0.2605341076850891,0.3333333134651184
E. Bissell,WSL 2023-2024,9,1,0.82510394,0.8061224,50.613369777977,51.0,0.1111111111111111,0.17489606142044067,0.19387757778167725
E. Bissell,WSL 2024-2025,6,0,0.66689706,0.5686275,69.68770529219158,48.166666666666664,0.0,-0.6668970584869385,-0.5686274766921997
E. Bloomfield,WSL 2018-2019,3,0,0.2647059,0.0,77.96409429987628,47.333333333333336,0.0,-0.2647058963775635,0.0
E. Brazil,WSL 2017,3,0,0.34534225,0.16363636,76.31632110824783,53.0,0.0,-0.3453422486782074,-0.16363635659217834
E. Brazil,WSL 2018-2019,22,4,3.274197,2.905977,106.73323448160778,49.36363636363637,0.18181818181818182,0.7258028984069824,1.0940229892730713
E. Brazil,WSL 2019-2020,7,0,1.1906319,0.96842104,38.719643480923665,48.857142857142854,0.0,-1.1906318664550781,-0.9684210419654846
E. Brazil,WSL 2020-2021,13,0,1.1212144,0.5686275,103.0771837850826,47.53846153846154,0.0,-1.1212143898010254,-0.5686274766921997
E. Brazil,WSL 2021-2022,13,0,1.2916774,0.5686275,57.648074181734735,50.84615384615385,0.0,-1.2916773557662964,-0.5686274766921997
E. Brazil,WSL 2022-2023,2,0,0.0,0.0,22.0879623915448,58.5,0.0,0.0,0.0
E. Brazil,WSL 2023-2024,2,0,0.093023255,0.0,45.25959593794463,50.0,0.0,-0.09302325546741486,0.0
E. Brownlie,WSL 2018-2019,1,0,0.0,0.0,,50.0,0.0,0.0,0.0
E. Carpenter,WSL 2025-2026,14,2,1.8891277,1.8738756,44.52543427393537,50.714285714285715,0.14285714285714285,0.11087226867675781,0.12612438201904297
E. Curson,WSL 2017,3,0,0.08206687,0.0,208.33333333333334,42.0,0.0,-0.08206687122583389,0.0
E. Curson,WSL 2017-2018,2,0,0.093023255,0.0,44.00032051150351,42.0,0.0,-0.09302325546741486,0.0
E. Cuthbert,WSL 2017,18,4,2.3666334,3.4133925,123.20229003558211,46.44444444444444,0.2222222222222222,1.633366584777832,0.5866074562072754
E. Cuthbert,WSL 2017-2018,38,2,3.1337552,1.7945774,59.96094241430643,50.6578947368421,0.05263157894736842,-1.1337552070617676,0.20542263984680176
E. Cuthbert,WSL 2018-2019,58,8,6.2342725,8.816176,70.51191157733183,47.3448275862069,0.13793103448275862,1.7657275199890137,-0.8161764144897461
E. Cuthbert,WSL 2019-2020,28,2,2.242915,2.4303648,86.63037371447396,47.785714285714285,0.07142857142857142,-0.24291491508483887,-0.43036484718322754
E. Cuthbert,WSL 2020-2021,34,2,2.0662062,2.304557,57.40022288262215,47.55882352941177,0.058823529411764705,-0.06620621681213379,-0.30455708503723145
E. Cuthbert,WSL 2021-2022,44,4,2.8680048,3.9144278,60.01856170271667,46.34090909090909,0.09090909090909091,1.1319952011108398,0.0855722427368164
E. Cuthbert,WSL 2022-2023,41,5,3.6731844,4.9602404,33.83526616771406,47.53658536585366,0.12195121951219512,1.3268156051635742,0.03975963592529297
E. Cuthbert,WSL 2023-2024,43,5,4.19553,3.3402786,43.629439135667916,47.604651162790695,0.11627906976744186,0.8044700622558594,1.6597213745117188
E. Cuthbert,WSL 2024-2025,28,4,2.2479262,3.5897598,39.408633191596486,48.25,0.14285714285714285,1.7520737648010254,0.41024017333984375
E. Cuthbert,WSL 2025-2026,37,2,2.1915805,2.1636772,36.729521618935095,46.972972972972975,0.05405405405405406,-0.19158053398132324,-0.16367721557617188
E. Dale,WSL 2023-2024,2,0,0.33333334,0.0,70.66082577344113,50.0,0.0,-0.3333333432674408,0.0
E. Donovan,WSL 2018-2019,5,1,0.36331686,0.9866667,59.93375692457866,51.8,0.2,0.6366831362247467,0.013333320617675781
E. Follis,WSL 2016,3,1,0.49886268,0.14545454,104.3161305200236,55.666666666666664,0.3333333333333333,0.5011373162269592,0.854545459151268
E. Follis,WSL 2017-2018,13,0,1.3257942,0.49499375,54.316812518172746,49.46153846153846,0.0,-1.3257942199707031,-0.49499374628067017
E. Follis,WSL 2018-2019,22,4,2.8514261,3.31463,59.96371339533849,48.59090909090909,0.18181818181818182,1.148573875427246,0.6853699684143066
E. Follis,WSL 2020-2021,8,0,0.2625355,0.0,66.73100677068382,51.25,0.0,-0.2625355124473572,0.0
E. Fox,WSL 2023-2024,9,0,0.08206687,0.0,34.3675806921269,47.333333333333336,0.0,-0.08206687122583389,0.0
E. Fox,WSL 2024-2025,10,1,0.45402187,0.6,41.385292378432915,45.2,0.1,0.5459781289100647,0.3999999761581421
E. Fox,WSL 2025-2026,11,0,0.8901204,0.6896552,52.07304442008775,47.09090909090909,0.0,-0.8901203870773315,-0.6896551847457886
E. Franklin-Fraiture,WSL 2020-2021,3,0,0.123809524,0.0,55.31935721939135,58.333333333333336,0.0,-0.12380952388048172,0.0
E. Gielnik,WSL 2021-2022,22,2,1.9060787,2.5054696,95.77865073127137,48.59090909090909,0.09090909090909091,0.09392130374908447,-0.505469560623169
E. Gielnik,WSL 2022-2023,7,1,0.5004645,1.3747499,56.78447604352614,49.57142857142857,0.14285714285714285,0.4995355010032654,-0.37474989891052246
E. Harries,WSL 2020-2021,7,1,0.77331054,1.2236912,26.27881675899056,56.0,0.14285714285714285,0.22668945789337158,-0.22369122505187988
E. Harries,WSL 2021-2022,12,3,1.9817122,2.9296925,46.092095598274504,49.416666666666664,0.25,1.0182877779006958,0.07030749320983887
E. Harries,WSL 2022-2023,12,2,0.90205896,1.781042,36.836108965851516,50.166666666666664,0.16666666666666666,1.0979410409927368,0.2189580202102661
E. Harries,WSL 2023-2024,7,0,1.5173447,0.0,55.87658433498107,56.0,0.0,-1.5173447132110596,0.0
E. Harries,WSL 2024-2025,5,2,1.6158483,1.6800001,21.81046079304662,48.8,0.4,0.3841516971588135,0.31999993324279785
E. Hughes,WSL 2018-2019,7,0,0.8588911,0.0,46.15427911651446,47.714285714285715,0.0,-0.8588911294937134,0.0
E. Hughes,WSL 2019-2020,1,0,0.33333334,0.0,150.0,75.0,0.0,-0.3333333432674408,0.0
E. Jansson,WSL 2025-2026,2,0,0.0,0.0,38.57169913264632,42.0,0.0,0.0,0.0
E. Jones,WSL 2020-2021,1,0,0.0,0.0,38.333333333333286,50.0,0.0,0.0,0.0
E. Kelly,WSL 2015,1,0,0.0,0.0,,42.0,0.0,0.0,0.0
E. Kelly,WSL 2019-2020,2,0,0.0,0.0,,50.0,0.0,0.0,0.0
E. Kelly,WSL 2020-2021,5,0,0.6478658,0.0,63.066064596874014,45.2,0.0,-0.6478657722473145,0.0
E. Koivisto,WSL 2020-2021,5,0,0.68992245,0.0,100.99999999999999,48.4,0.0,-0.6899224519729614,0.0
E. Koivisto,WSL 2021-2022,18,3,2.190158,2.2885842,62.71886597118474,52.5,0.16666666666666666,0.8098421096801758,0.7114157676696777
E. Koivisto,WSL 2022-2023,22,3,3.4667003,2.6497588,38.76406100380868,51.04545454545455,0.13636363636363635,-0.46670031547546387,0.35024118423461914
E. Koivisto,WSL 2023-2024,15,2,3.3284123,1.7927891,56.096704518624605,52.666666666666664,0.13333333333333333,-1.3284122943878174,0.20721089839935303
E. Kullberg,WSL 2021-2022,2,0,0.0,0.0,67.50000000000003,58.5,0.0,0.0,0.0
E. Kullberg,WSL 2022-2023,5,0,0.76364625,0.6933333,66.08647886049224,46.8,0.0,-0.7636462450027466,-0.6933333277702332
E. Kullberg,WSL 2023-2024,2,0,0.44758064,0.0,74.94911588263743,40.0,0.0,-0.44758063554763794,0.0
E. Linari,WSL 2025-2026,5,1,1.0494179,0.75609756,55.4510145242543,45.2,0.2,-0.049417853355407715,0.24390244483947754
E. Lundh,WSL 2016,4,1,0.5652174,0.8333333,48.871032092414225,50.0,0.25,0.43478262424468994,0.1666666865348816
E. Mason,WSL 2018-2019,19,4,3.9057202,4.124465,66.60576202298277,46.68421052631579,0.21052631578947367,0.09427976608276367,-0.1244649887084961
E. Mastrantonio,WSL 2020-2021,7,1,0.41871583,0.16363636,60.19311794846972,45.57142857142857,0.14285714285714285,0.5812841653823853,0.8363636434078217
E. Mayi Kith,WSL 2022-2023,1,0,0.08206687,0.0,78.27650420854977,42.0,0.0,-0.08206687122583389,0.0
E. Morgan,WSL 2017-2018,2,0,0.09859155,0.0,278.33333333333337,42.0,0.0,-0.09859155118465424,0.0
