date,season,opponent,period,minute,second,x,y,end_x,end_y,dest_zone,outcome,distance_m,angle_deg,curve_score,flight_metric,speed_ms,result,xt_start,xt_end,xt_delta,goal_diff,vaep_value,p_score_delta,p_concede_delta,scored_in_seq,conceded_in_seq,pm_score,rapm
2019-02-20,WSL 2018-2019,Yeovil Town WFC,1,41,44,97.3,24.8,97.0,28.7,Center,0,2.7,96.8,-0.34,1.7,,incomplete,0.04692,0.07512,0.0282,0,-0.0026,-0.00331,-0.00071,False,False,-0.2,-0.05978
2019-02-20,WSL 2018-2019,Yeovil Town WFC,1,45,32,72.2,88.7,96.6,47.6,Center,0,37.9,-47.5,1.0,5.5,12.63,incomplete,0.00757,0.1051,0.09753,0,0.01764,0.01741,-0.00023,False,False,-0.2,-0.05978
2019-02-20,WSL 2018-2019,Yeovil Town WFC,2,48,31,12.5,8.6,9.4,49.9,Center,0,28.3,96.6,-0.96,4.8,14.15,incomplete,0.00349,0.00931,0.00582,0,0.00418,0.00457,0.00039,False,False,-0.2,-0.05978
2019-02-20,WSL 2018-2019,Yeovil Town WFC,2,56,34,0.5,99.5,5.2,44.3,Center,1,37.9,-82.5,0.34,1.7,18.95,cleared,0.00638,0.01657,0.01019,0,0.10326,0.10334,8e-05,False,False,-0.1,-0.05978
2019-02-20,WSL 2018-2019,Yeovil Town WFC,2,65,10,17.4,88.0,16.5,80.8,Right,0,5.0,-100.9,0.28,1.4,,incomplete,0.00175,0.00506,0.00331,1,-0.01064,-0.01022,0.00042,False,False,-0.2,-0.05978
2019-02-20,WSL 2018-2019,Yeovil Town WFC,2,76,14,0.5,0.5,3.1,45.4,Center,0,30.7,84.9,-0.92,4.6,15.35,incomplete,0.00638,0.01657,0.01019,3,-0.04359,-0.04352,6e-05,False,False,-0.2,-0.05978
2019-02-20,WSL 2018-2019,Yeovil Town WFC,2,82,9,0.5,99.5,32.4,19.7,Left,1,63.8,-58.3,0.42,2.1,10.63,completed,0.00638,0.00309,-0.00329,3,-0.07384,-0.07312,0.00073,False,False,0.15,-0.05978
2019-03-14,WSL 2018-2019,Bristol City WFC,1,24,58,94.0,13.2,91.3,49.9,Center,1,25.1,96.5,-0.34,1.7,12.55,shot_ot,0.04692,0.05765,0.01073,1,0.14846,0.13458,-0.01387,False,False,0.6,-0.05978
2019-03-14,WSL 2018-2019,Bristol City WFC,1,32,57,97.6,16.4,94.8,45.4,Center,0,19.9,98.5,-0.34,1.7,4.97,incomplete,0.04692,0.1051,0.05818,1,-0.01423,-0.01426,-3e-05,False,False,-0.2,-0.05978
2019-03-14,WSL 2018-2019,Bristol City WFC,1,34,46,87.0,16.4,100.0,65.8,Center,0,36.6,67.9,-0.24,1.2,12.2,incomplete,0.03045,0.07512,0.04467,1,-0.00172,-0.0031,-0.00138,False,False,-0.2,-0.05978
2019-03-14,WSL 2018-2019,Bristol City WFC,1,39,32,99.5,99.5,98.6,55.8,Center,0,29.7,-91.8,0.94,4.7,14.85,incomplete,0.02956,0.1051,0.07554,1,-0.04813,-0.04803,9e-05,False,False,-0.2,-0.05978
2019-03-14,WSL 2018-2019,Bristol City WFC,1,41,9,89.7,15.6,89.6,17.1,Right,0,1.0,95.9,-0.34,1.7,,incomplete,0.03045,0.03045,0.0,1,0.02942,0.00464,-0.02478,False,False,-0.2,-0.05978
2019-03-14,WSL 2018-2019,Bristol City WFC,1,43,12,81.2,91.8,91.7,56.4,Center,1,26.5,-65.4,1.0,5.1,13.25,cleared,0.01102,0.1051,0.09408,1,0.11643,0.11407,-0.00236,False,False,-0.1,-0.05978
2019-03-14,WSL 2018-2019,Bristol City WFC,2,56,50,24.5,8.6,15.8,54.2,Center,1,32.3,106.4,-1.0,5.0,8.07,cleared,0.00175,0.00931,0.00756,1,0.07158,0.07091,-0.00068,False,False,-0.1,-0.05978
2019-03-14,WSL 2018-2019,Bristol City WFC,2,65,20,0.5,99.5,,56.0,Center,0,29.6,,0.3,1.5,14.8,incomplete,0.00638,,,2,-0.06031,-0.06044,-0.00012,False,False,-0.2,-0.05978
2019-03-14,WSL 2018-2019,Bristol City WFC,2,77,45,10.4,81.2,4.7,53.3,Center,1,19.9,-107.5,0.26,1.3,9.95,goal,0.00506,0.01657,0.01151,3,0.12676,0.12675,-1e-05,True,False,1.0,-0.05978
2019-03-14,WSL 2018-2019,Bristol City WFC,2,87,59,0.3,99.3,11.7,49.0,Center,1,36.2,-70.7,0.38,1.9,12.07,shot_ot,0.00638,0.00931,0.00293,4,-0.06292,-0.06269,0.00023,False,False,0.6,-0.05978
2019-03-24,WSL 2018-2019,Liverpool FCW,2,46,16,90.2,8.9,92.4,36.3,Center,0,18.8,82.9,-0.28,1.4,6.27,incomplete,0.01827,0.07512,0.05685,2,0.01074,0.00797,-0.00277,False,False,-0.2,-0.05978
2019-03-31,WSL 2018-2019,Birmingham City WFC,1,35,53,18.9,85.0,6.1,21.8,Center,1,45.0,-107.4,0.26,1.3,9.0,cleared,0.00333,0.00826,0.00493,0,0.0434,0.04062,-0.00278,False,False,-0.1,-0.05978
2019-03-31,WSL 2018-2019,Birmingham City WFC,1,36,33,0.5,0.5,4.7,46.7,Center,0,31.7,82.0,-0.92,4.6,31.7,incomplete,0.00638,0.01657,0.01019,0,-0.07958,-0.07945,0.00013,False,False,-0.2,-0.05978
2019-03-31,WSL 2018-2019,Birmingham City WFC,1,38,33,0.5,0.5,10.2,58.5,Center,0,40.7,75.5,-0.9,4.5,13.57,incomplete,0.00638,0.00931,0.00293,0,-0.16389,-0.16361,0.00028,False,False,-0.2,-0.05978
2019-03-31,WSL 2018-2019,Birmingham City WFC,2,50,58,85.2,23.0,90.2,55.5,Center,0,22.7,76.6,-0.26,1.3,11.35,incomplete,0.03045,0.05765,0.0272,0,-0.00167,-0.00302,-0.00134,False,False,-0.2,-0.05978
2019-03-31,WSL 2018-2019,Birmingham City WFC,2,67,5,96.3,3.2,96.2,47.5,Center,0,30.1,90.2,-0.32,1.6,15.05,incomplete,0.02956,0.1051,0.07554,0,0.00426,0.00434,8e-05,False,False,-0.2,-0.05978
2019-03-31,WSL 2018-2019,Birmingham City WFC,2,80,25,99.5,99.5,94.0,60.3,Center,1,27.3,-102.2,0.9,4.5,9.1,cleared,0.02956,0.1051,0.07554,1,0.21835,0.12098,-0.09737,False,False,-0.1,-0.05978
2019-03-31,WSL 2018-2019,Birmingham City WFC,2,81,7,76.4,76.9,94.7,43.6,Center,1,29.7,-49.7,1.0,5.4,14.85,shot_ot,0.01842,0.1051,0.08668,1,0.13554,0.13371,-0.00183,False,False,0.6,-0.05978
2019-03-31,WSL 2018-2019,Birmingham City WFC,2,82,0,99.5,0.5,96.6,19.5,Right,0,13.3,103.3,-0.36,1.8,6.65,incomplete,0.02956,0.04692,0.01736,1,0.02056,0.00657,-0.01399,False,False,-0.2,-0.05978
2019-04-21,WSL 2018-2019,Everton FC,1,3,57,99.5,99.5,94.7,52.1,Center,1,32.6,-98.9,0.92,4.6,16.3,cleared,0.02956,0.1051,0.07554,0,0.13203,0.13213,0.0001,True,False,-0.1,-0.05978
2019-04-21,WSL 2018-2019,Everton FC,1,11,13,93.0,19.4,93.1,22.2,Center,0,1.9,86.8,-0.3,1.5,0.47,incomplete,0.04692,0.04692,0.0,1,-0.00753,-0.00816,-0.00063,False,False,-0.2,-0.05978
2019-04-21,WSL 2018-2019,Everton FC,1,30,13,92.6,75.9,97.8,,Right,0,52.6,-84.0,0.96,4.8,10.52,incomplete,0.04692,0.02956,-0.01736,2,0.00287,0.00227,-0.0006,False,False,-0.2,-0.05978
2019-04-21,WSL 2018-2019,Everton FC,1,44,24,99.6,0.5,97.2,49.1,Center,0,33.1,94.4,-0.32,1.6,16.55,incomplete,0.02956,0.1051,0.07554,2,-0.03457,-0.0346,-2e-05,False,False,-0.2,-0.05978
2019-04-21,WSL 2018-2019,Everton FC,2,47,3,17.4,88.1,,22.2,Center,0,48.8,,0.24,1.2,16.27,incomplete,0.00175,,,2,-0.00746,-0.00941,-0.00195,False,False,-0.2,-0.05978
2019-04-21,WSL 2018-2019,Everton FC,2,48,41,0.5,0.5,1.1,53.6,Center,1,36.1,89.0,-0.94,4.7,18.05,shot,0.00638,0.01657,0.01019,2,0.13249,0.13252,3e-05,False,False,0.35,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,1,7,59,9.3,5.6,8.3,11.3,Left,0,4.0,105.2,-1.0,5.0,,incomplete,0.00349,0.00638,0.00289,1,0.00564,-0.00137,-0.00701,False,False,-0.2,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,1,13,38,0.4,99.5,13.2,46.0,Center,1,38.8,-69.7,0.38,1.9,12.93,shot_ot,0.00638,0.00931,0.00293,1,0.0639,0.06412,0.00022,False,False,0.6,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,1,18,16,17.9,86.8,9.1,55.1,Center,0,23.5,-113.2,0.24,1.2,11.75,incomplete,0.00333,0.00931,0.00598,1,0.01252,0.01215,-0.00038,False,False,-0.2,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,1,37,31,0.5,99.5,7.1,38.5,Center,1,42.1,-80.5,0.34,1.7,10.53,shot_ot,0.00638,0.01657,0.01019,2,-0.01782,-0.0179,-8e-05,False,False,0.6,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,1,38,0,0.5,99.5,11.8,53.7,Center,1,33.3,-69.1,0.38,1.9,11.1,shot,0.00638,0.00931,0.00293,2,-0.06681,-0.06664,0.00017,False,False,0.35,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,1,38,41,0.5,0.5,6.4,52.2,Center,0,35.7,80.0,-0.9,4.5,11.9,incomplete,0.00638,0.01657,0.01019,2,-0.05803,-0.05784,0.00019,False,False,-0.2,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,1,46,27,0.5,99.5,11.0,37.3,Center,1,43.7,-75.4,0.36,1.8,14.57,cleared,0.00638,0.00735,0.00097,2,0.05842,0.05851,9e-05,False,False,-0.1,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,2,63,52,99.5,0.5,88.3,56.7,Center,1,40.0,107.1,-0.38,1.9,20.0,cleared,0.02956,0.05765,0.02809,2,0.08051,0.08036,-0.00015,False,False,-0.1,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,2,64,25,86.2,10.7,90.7,43.0,Center,0,22.5,77.9,-0.28,1.4,7.5,incomplete,0.01827,0.05765,0.03938,2,-0.00252,-0.00336,-0.00084,False,False,-0.2,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,2,73,38,99.5,99.5,94.5,35.8,Center,1,43.6,-96.9,0.92,4.6,14.53,shot_ot,0.02956,0.07512,0.04556,3,0.11691,0.10294,-0.01397,False,False,0.6,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,2,74,11,99.5,0.5,89.9,58.4,Center,0,40.6,104.4,-0.36,1.8,10.15,incomplete,0.02956,0.05765,0.02809,3,-0.12521,-0.12495,0.00026,False,False,-0.2,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,2,79,15,99.5,0.5,92.5,53.4,Center,0,36.7,101.5,-0.36,1.8,18.35,incomplete,0.02956,0.1051,0.07554,4,0.03471,0.02092,-0.0138,False,False,-0.2,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,2,81,8,99.5,99.5,96.7,56.1,Center,0,29.7,-95.7,0.92,4.6,14.85,incomplete,0.02956,0.1051,0.07554,4,-0.06006,-0.05995,0.00011,False,False,-0.2,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,2,86,24,88.0,25.9,88.5,31.0,Center,0,3.5,81.4,-0.28,1.4,3.5,incomplete,0.04262,0.04262,0.0,4,-0.01546,-0.01642,-0.00096,False,False,-0.2,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,2,86,57,99.5,0.5,81.6,44.9,Center,1,35.6,121.9,-0.42,2.1,11.87,shot_ot,0.02956,0.03121,0.00165,4,0.0013,0.00161,0.00031,False,False,0.6,-0.05978
2019-04-28,WSL 2018-2019,Brighton & Hove Albion WFC,2,88,9,87.1,19.1,88.4,50.7,Center,1,21.5,86.4,-0.3,1.5,10.75,shot_ot,0.03045,0.05765,0.0272,4,0.04276,0.04287,0.00012,False,False,0.6,-0.05978
2019-05-11,WSL 2018-2019,Manchester City WFC,1,7,6,99.5,99.5,96.1,54.2,Center,0,31.0,-96.6,0.92,4.6,31.0,incomplete,0.02956,0.1051,0.07554,0,-0.01273,-0.01253,0.00019,False,False,-0.2,-0.05978
2019-05-11,WSL 2018-2019,Manchester City WFC,1,11,27,99.5,0.5,89.7,51.0,Center,1,35.8,106.7,-0.38,1.9,11.93,shot_ot,0.02956,0.05765,0.02809,0,0.18956,0.11855,-0.07102,False,False,0.6,-0.05978
2019-05-11,WSL 2018-2019,Manchester City WFC,1,12,29,90.6,26.8,90.7,30.1,Center,0,2.2,87.3,-0.3,1.5,0.73,incomplete,0.04262,0.04262,0.0,0,-0.00795,-0.00838,-0.00043,False,False,-0.2,-0.05978
2019-05-11,WSL 2018-2019,Manchester City WFC,1,19,59,95.3,6.1,90.4,40.9,Center,0,24.2,102.3,-0.36,1.8,8.07,incomplete,0.02956,0.05765,0.02809,0,-0.01251,-0.01225,0.00026,False,False,-0.2,-0.05978
2019-05-11,WSL 2018-2019,Manchester City WFC,1,40,55,99.5,99.5,94.9,56.1,Center,0,29.9,-99.3,0.92,4.6,7.47,incomplete,0.02956,0.1051,0.07554,0,0.083,0.02257,-0.06043,False,False,-0.2,-0.05978
2019-05-11,WSL 2018-2019,Manchester City WFC,1,45,49,91.8,84.7,95.0,50.7,Center,1,23.4,-81.7,0.98,4.9,23.4,shot,0.04692,0.1051,0.05818,0,0.17804,0.17465,-0.00339,False,False,0.35,-0.05978
2019-05-11,WSL 2018-2019,Manchester City WFC,2,56,4,0.5,0.5,7.9,56.1,Center,0,38.6,78.4,-0.9,4.5,,incomplete,0.00638,0.01657,0.01019,0,0.07329,0.01893,-0.05437,False,False,-0.2,-0.05978
2019-05-11,WSL 2018-2019,Manchester City WFC,2,69,44,0.5,99.5,10.1,40.9,Center,0,41.1,-75.8,0.36,1.8,10.28,incomplete,0.00638,0.00931,0.00293,0,0.07317,0.01492,-0.05824,False,False,-0.2,-0.05978
2019-05-11,WSL 2018-2019,Manchester City WFC,2,79,17,24.7,96.3,,32.2,Center,0,51.5,,0.2,1.0,25.75,incomplete,0.00175,,,0,0.00936,0.00499,-0.00437,False,False,-0.2,-0.05978
2019-05-11,WSL 2018-2019,Manchester City WFC,2,87,44,0.5,0.5,8.3,52.5,Center,0,36.3,77.0,-0.9,4.5,7.26,incomplete,0.00638,0.01657,0.01019,0,0.08937,0.02004,-0.06933,False,False,-0.2,-0.05978
2019-09-08,WSL 2019-2020,West Ham United WFC,1,8,39,99.5,0.5,96.3,51.8,Center,0,35.0,95.5,-0.34,1.7,5.0,incomplete,0.02956,0.1051,0.07554,0,-0.01687,-0.01669,0.00018,False,False,-0.2,-0.12635
2019-09-08,WSL 2019-2020,West Ham United WFC,2,54,17,0.5,0.5,8.0,56.1,Center,0,38.6,78.2,-0.9,4.5,9.65,incomplete,0.00638,0.01657,0.01019,2,-0.1221,-0.12187,0.00022,False,False,-0.2,-0.12635
2019-09-08,WSL 2019-2020,West Ham United WFC,2,60,35,17.9,96.6,4.3,30.4,Center,1,47.2,-107.6,0.26,1.3,,cleared,0.00175,0.01223,0.01048,1,0.0685,0.06841,-0.0001,False,False,-0.1,-0.12635
2019-09-08,WSL 2019-2020,West Ham United WFC,2,61,50,0.5,99.5,9.8,61.1,Center,0,27.9,-69.5,0.38,1.9,6.97,incomplete,0.00638,0.00931,0.00293,1,-0.13629,-0.13603,0.00026,False,False,-0.2,-0.12635
2019-09-08,WSL 2019-2020,West Ham United WFC,2,83,48,0.5,99.5,3.9,42.8,Center,0,38.7,-84.7,0.34,1.7,12.9,incomplete,0.00638,0.01657,0.01019,1,-0.09161,-0.09152,9e-05,False,False,-0.2,-0.12635
2019-09-16,WSL 2019-2020,Manchester United WFC,1,37,21,0.5,99.5,8.5,51.3,Center,0,33.8,-75.6,0.36,1.8,16.9,incomplete,0.00638,0.00931,0.00293,0,0.03393,0.02017,-0.01376,False,False,-0.2,-0.12635
2019-09-16,WSL 2019-2020,Manchester United WFC,1,37,47,0.5,99.5,1.0,6.2,Left,0,63.4,-89.5,0.32,1.6,9.06,incomplete,0.00638,0.00638,0.0,0,-0.11117,-0.11123,-7e-05,False,False,-0.2,-0.12635
2019-09-16,WSL 2019-2020,Manchester United WFC,2,46,43,99.5,0.5,90.7,48.8,Center,0,34.1,105.7,-0.36,1.8,11.37,incomplete,0.02956,0.05765,0.02809,0,-0.02575,-0.02542,0.00033,False,False,-0.2,-0.12635
2019-09-16,WSL 2019-2020,Manchester United WFC,2,59,7,99.5,99.5,95.8,49.3,Center,1,34.4,-96.5,0.92,4.6,34.4,cleared,0.02956,0.1051,0.07554,0,0.2985,0.17874,-0.11976,False,False,-0.1,-0.12635
2019-09-16,WSL 2019-2020,Manchester United WFC,2,69,24,99.5,0.5,82.6,100.0,Left,0,71.3,104.7,-0.36,1.8,14.26,incomplete,0.02956,0.01102,-0.01854,0,0.01534,0.00147,-0.01387,False,False,-0.2,-0.12635
2019-09-16,WSL 2019-2020,Manchester United WFC,2,76,5,99.5,99.5,92.5,44.6,Center,0,38.0,-101.1,0.9,4.5,7.6,incomplete,0.02956,0.1051,0.07554,0,-0.15992,-0.15976,0.00017,False,False,-0.2,-0.12635
2019-09-16,WSL 2019-2020,Manchester United WFC,2,80,58,99.5,99.5,90.6,39.5,Center,0,41.9,-102.9,0.9,4.5,13.97,incomplete,0.02956,0.05765,0.02809,0,-0.00696,-0.00664,0.00032,False,False,-0.2,-0.12635
2019-09-16,WSL 2019-2020,Manchester United WFC,2,87,4,77.0,90.9,89.0,50.9,Center,0,30.0,-65.1,1.0,5.1,10.0,incomplete,0.01102,0.05765,0.04663,0,0.01168,0.01002,-0.00166,False,False,-0.2,-0.12635
2019-09-29,WSL 2019-2020,Brighton & Hove Albion WFC,2,69,23,6.4,81.2,6.3,20.9,Left,1,41.0,-90.1,0.32,1.6,10.25,cleared,0.00826,0.00826,0.0,3,0.02765,0.02662,-0.00103,False,False,-0.1,-0.12635
2019-09-29,WSL 2019-2020,Brighton & Hove Albion WFC,2,91,29,0.5,0.5,12.2,42.7,Center,0,31.2,66.8,-0.86,4.3,10.4,incomplete,0.00638,0.00931,0.00293,4,0.10267,0.01334,-0.08933,False,False,-0.2,-0.12635
2019-10-13,WSL 2019-2020,Chelsea FC Women,1,34,43,19.8,89.4,1.8,,Left,0,63.7,-107.3,0.26,1.3,31.85,incomplete,0.00175,0.00638,0.00463,1,-0.01173,-0.01259,-0.00085,False,False,-0.2,-0.12635
2019-10-13,WSL 2019-2020,Chelsea FC Women,2,87,17,82.9,10.9,100.0,51.8,Center,0,33.2,57.2,-0.2,1.0,33.2,incomplete,0.01102,0.1051,0.09408,-1,-0.00955,-0.00991,-0.00037,False,False,-0.2,-0.12635
2019-10-13,WSL 2019-2020,Chelsea FC Women,2,89,55,88.4,20.6,100.0,80.5,Left,0,42.9,73.4,-0.26,1.3,10.72,incomplete,0.03045,0.04692,0.01647,-1,0.00272,0.00193,-0.00078,False,False,-0.2,-0.12635
2019-10-27,WSL 2019-2020,Manchester City WFC,1,39,35,84.2,86.2,91.7,55.7,Center,0,22.2,-69.2,1.0,5.1,5.55,incomplete,0.03045,0.1051,0.07465,0,-0.00194,-0.00187,7e-05,False,False,-0.2,-0.12635
2019-10-27,WSL 2019-2020,Manchester City WFC,2,78,46,0.5,0.5,4.8,46.6,Center,0,31.7,81.8,-0.92,4.6,15.85,incomplete,0.00638,0.01657,0.01019,1,-0.02259,-0.02245,0.00015,False,False,-0.2,-0.12635
2019-11-17,WSL 2019-2020,Tottenham Hotspur FCW,1,5,6,7.4,4.1,7.1,6.5,Left,0,1.7,100.9,-0.98,4.9,,incomplete,0.00638,0.00638,0.0,0,0.00334,0.00061,-0.00273,False,False,-0.2,-0.12635
2019-11-17,WSL 2019-2020,Tottenham Hotspur FCW,1,17,38,19.2,20.0,3.6,47.5,Center,0,24.9,131.2,-1.0,5.4,12.45,incomplete,0.00333,0.01657,0.01324,0,-0.00666,-0.00689,-0.00022,False,False,-0.2,-0.12635
2019-11-17,WSL 2019-2020,Tottenham Hotspur FCW,1,44,15,0.5,99.5,10.3,55.1,Center,0,31.9,-71.2,0.38,1.9,10.63,incomplete,0.00638,0.00931,0.00293,0,-0.07978,-0.07945,0.00033,False,False,-0.2,-0.12635
2019-11-17,WSL 2019-2020,Tottenham Hotspur FCW,1,45,53,13.3,91.2,10.4,59.4,Center,0,21.8,-98.0,0.28,1.4,10.9,incomplete,0.00349,0.00931,0.00582,0,-0.00727,-0.00703,0.00024,False,False,-0.2,-0.12635
2019-11-17,WSL 2019-2020,Tottenham Hotspur FCW,2,59,39,99.5,0.5,91.4,57.3,Center,1,39.5,102.4,-0.36,1.8,19.75,cleared,0.02956,0.05765,0.02809,0,0.09374,0.09395,0.0002,False,False,-0.1,-0.12635
2019-11-24,WSL 2019-2020,Liverpool FCW,1,9,56,88.6,23.7,100.0,69.7,Center,0,34.0,69.1,-0.24,1.2,17.0,incomplete,0.03045,0.07512,0.04467,0,-0.01518,-0.01617,-0.00099,False,False,-0.2,-0.12635
2019-11-24,WSL 2019-2020,Liverpool FCW,1,14,46,86.8,12.0,92.2,53.4,Center,0,28.7,78.6,-0.28,1.4,14.35,incomplete,0.01827,0.1051,0.08683,0,6e-05,0.00016,9e-05,False,False,-0.2,-0.12635
2019-11-24,WSL 2019-2020,Liverpool FCW,1,33,32,67.0,23.3,87.0,51.0,Center,0,28.2,41.9,-0.14,0.7,14.1,incomplete,0.01099,0.05765,0.04666,1,-0.00463,-0.00501,-0.00038,False,False,-0.2,-0.12635
2019-11-24,WSL 2019-2020,Liverpool FCW,1,41,28,98.1,6.2,97.5,44.9,Center,0,26.3,91.4,-0.32,1.6,13.15,incomplete,0.02956,0.1051,0.07554,1,0.02374,0.01846,-0.00528,False,False,-0.2,-0.12635
2019-11-24,WSL 2019-2020,Liverpool FCW,1,44,44,73.6,17.1,100.0,75.9,Center,0,48.9,55.3,-0.2,1.0,24.45,incomplete,0.01099,0.04692,0.03593,1,0.0503,0.00791,-0.04239,False,False,-0.2,-0.12635
2019-11-24,WSL 2019-2020,Liverpool FCW,2,47,1,19.4,18.5,4.2,61.1,Center,0,33.1,118.9,-1.0,5.2,11.03,incomplete,0.00333,0.01657,0.01324,1,0.00134,-0.0001,-0.00144,False,False,-0.2,-0.12635
2019-11-24,WSL 2019-2020,Liverpool FCW,2,66,35,0.5,99.5,7.3,45.7,Center,1,37.3,-79.0,0.36,1.8,9.32,cleared,0.00638,0.01657,0.01019,1,0.08447,0.0846,0.00013,False,False,-0.1,-0.12635
2019-11-24,WSL 2019-2020,Liverpool FCW,2,72,17,0.5,0.5,5.0,52.7,Center,0,35.8,82.4,-0.92,4.6,8.95,incomplete,0.00638,0.01657,0.01019,1,-0.0495,-0.04946,4e-05,False,False,-0.2,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,1,1,38,99.5,99.5,92.1,44.6,Center,0,38.1,-101.8,0.9,4.5,12.7,incomplete,0.02956,0.1051,0.07554,0,-0.12696,-0.12679,0.00018,False,False,-0.2,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,1,2,14,99.5,0.5,88.9,49.0,Center,0,34.8,108.6,-0.38,1.9,8.7,incomplete,0.02956,0.05765,0.02809,0,-0.04571,-0.04543,0.00027,False,False,-0.2,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,1,9,25,99.5,99.5,96.7,55.7,Center,0,29.9,-95.6,0.92,4.6,5.98,incomplete,0.02956,0.1051,0.07554,1,-0.03952,-0.03941,0.00011,False,False,-0.2,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,1,16,13,95.2,76.6,93.4,57.8,Center,0,12.9,-98.4,0.92,4.6,6.45,incomplete,0.04692,0.1051,0.05818,3,0.02349,0.01637,-0.00713,False,False,-0.2,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,1,18,14,99.5,0.5,90.2,53.3,Center,1,37.2,105.2,-0.36,1.8,12.4,cleared,0.02956,0.05765,0.02809,3,0.03228,0.03241,0.00013,False,False,-0.1,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,1,24,11,76.4,86.3,95.7,42.1,Center,1,36.2,-56.0,1.0,5.3,12.07,shot_ot,0.01842,0.1051,0.08668,3,0.13209,0.1305,-0.00159,False,False,0.6,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,1,24,44,99.5,0.5,89.7,56.4,Center,1,39.4,105.1,-0.36,1.8,19.7,cleared,0.02956,0.05765,0.02809,3,-0.06405,-0.06391,0.00014,False,False,-0.1,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,1,27,7,99.5,0.5,96.1,56.1,Center,0,38.0,95.4,-0.34,1.7,9.5,incomplete,0.02956,0.1051,0.07554,3,-0.10616,-0.10617,-1e-05,False,False,-0.2,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,1,31,54,97.3,27.4,97.3,51.8,Center,1,16.6,90.0,-0.32,1.6,16.6,goal,0.07512,0.1051,0.02998,3,0.17631,0.1745,-0.00181,True,False,1.0,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,1,40,10,99.5,0.5,90.0,43.0,Center,1,30.6,109.0,-0.38,1.9,30.6,shot,0.02956,0.05765,0.02809,5,0.03577,0.03588,0.0001,False,False,0.35,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,2,66,27,22.4,16.7,9.0,50.7,Center,1,27.1,121.3,-1.0,5.3,13.55,cleared,0.00333,0.00931,0.00598,10,0.17778,0.13067,-0.04711,False,False,-0.1,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,2,72,18,2.7,24.9,3.0,33.1,Center,0,5.6,86.8,-0.94,4.7,5.6,incomplete,0.00826,0.01223,0.00397,10,-0.00943,-0.00974,-0.00031,False,False,-0.2,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,2,81,2,30.1,91.1,12.3,47.2,Center,0,35.2,-122.1,0.2,1.0,17.6,incomplete,0.00172,0.00931,0.00759,11,-0.00412,-0.00453,-0.00041,False,False,-0.2,-0.12635
2019-12-01,WSL 2019-2020,Bristol City WFC,2,85,48,0.5,99.5,2.8,53.6,Center,0,31.3,-85.6,0.32,1.6,10.43,incomplete,0.00638,0.01657,0.01019,10,-0.00296,-0.00281,0.00016,False,False,-0.2,-0.12635
2019-12-08,WSL 2019-2020,Reading WFC,1,8,34,0.5,99.5,21.5,,Left,0,72.2,-71.9,0.38,1.9,18.05,incomplete,0.00638,0.00175,-0.00463,0,-0.07341,-0.07317,0.00024,False,False,-0.2,-0.12635
2019-12-08,WSL 2019-2020,Reading WFC,1,46,11,7.2,21.2,6.0,100.0,Right,0,55.0,91.3,-0.94,4.7,13.75,incomplete,0.00826,0.00638,-0.00188,2,0.00188,-0.00098,-0.00286,False,False,-0.2,-0.12635
2019-12-08,WSL 2019-2020,Reading WFC,2,84,9,99.7,0.7,96.8,17.7,Right,0,12.0,104.8,-0.36,1.8,3.0,incomplete,0.02956,0.04692,0.01736,2,-0.09061,-0.09084,-0.00023,False,False,-0.2,-0.12635
