season,player,team,n_actions,total_xt,xt_per_action,total_vaep,vaep_per_action,vaep_per90
WSL_2018-2019,J. Moore,Reading WFC,866,1.301404,0.004948,-0.125895,-0.000145,-0.119269
WSL_2018-2019,J. Nobbs,Liverpool FCW,620,1.970184,0.006481,-0.077795,-0.000125,-0.074484
WSL_2018-2019,J. Park,West Ham United WFC,17,0.004801,0.0008,-0.005897,-0.000347,-0.014343
WSL_2018-2019,J. Potter,Reading WFC,1597,8.091607,0.010964,1.464277,0.000917,1.38721
WSL_2018-2019,J. Purfield,Arsenal WFC,441,1.184425,0.010211,-0.073264,-0.000166,-0.069408
WSL_2018-2019,J. Ross,Manchester City WFC,1116,0.388799,0.00112,0.075047,6.7e-05,0.068921
WSL_2018-2019,J. Scott,West Ham United WFC,1580,1.113734,0.001607,-0.420762,-0.000266,-0.398616
WSL_2018-2019,J. Sonis,West Ham United WFC,266,-0.234903,-0.002796,-0.160766,-0.000604,-0.15558
WSL_2018-2019,J. Wik,Liverpool FCW,204,0.085776,0.000686,-0.062424,-0.000306,-0.061067
WSL_2018-2019,J. Woolley,Everton FC,69,-0.027405,-0.002741,-0.059318,-0.00086,-0.056793
WSL_2018-2019,J. Šimić,Manchester City WFC,752,1.858727,0.005719,0.451742,0.000601,0.419142
WSL_2018-2019,Ji So-Yun,Manchester United WFC,1476,1.956199,0.002451,0.680667,0.000461,0.644842
WSL_2018-2019,K. Bardsley,West Ham United WFC,284,0.488066,0.003813,0.216168,0.000761,0.202658
WSL_2018-2019,K. Barton,Tottenham Hotspur FCW,2659,4.11279,0.00452,-0.272771,-0.000103,-0.258414
WSL_2018-2019,K. Carney,Manchester United WFC,851,3.540108,0.010505,-0.157929,-0.000186,-0.151209
WSL_2018-2019,K. Harrop,Aston Villa WFC,1851,2.845942,0.002835,-0.120562,-6.5e-05,-0.114217
WSL_2018-2019,K. Levell,Leicester City FC,1201,1.605409,0.00316,1.404353,0.001169,1.303008
WSL_2018-2019,K. Linnett,Arsenal WFC,503,-0.274837,-0.00229,-0.321948,-0.00064,-0.305003
WSL_2018-2019,K. Little,Liverpool FCW,1225,3.233799,0.00496,0.480828,0.000393,0.455521
WSL_2018-2019,K. Longhurst,Manchester City WFC,1286,1.214745,0.002552,0.033208,2.6e-05,0.030497
WSL_2018-2019,K. McCabe,Liverpool FCW,1372,0.424859,0.000691,-1.158685,-0.000845,-1.109379
WSL_2018-2019,K. Natkiel,Tottenham Hotspur FCW,434,0.248227,0.001561,0.170508,0.000393,0.165008
WSL_2018-2019,K. Pearce,Reading WFC,1602,4.922275,0.006598,0.839667,0.000524,0.795474
WSL_2018-2019,K. Robinson,Everton FC,86,0.019976,0.001248,0.040221,0.000468,0.08227
WSL_2018-2019,K. Rood,Everton FC,72,0.063228,0.003952,0.085915,0.001193,0.082259
WSL_2018-2019,K. Veje,Liverpool FCW,659,1.720305,0.004819,-0.116136,-0.000176,-0.11239
WSL_2018-2019,K. Walsh,West Ham United WFC,1825,6.082043,0.005951,1.316777,0.000722,1.247473
WSL_2018-2019,L. Bruton,Reading WFC,966,0.904329,0.003086,-0.064826,-6.7e-05,-0.061414
WSL_2018-2019,L. Burridge,Birmingham City WFC,33,0.010861,0.002715,-0.018689,-0.000566,-0.088528
WSL_2018-2019,L. Coombs,Arsenal WFC,1450,3.205702,0.006213,0.766493,0.000529,0.718587
WSL_2018-2019,L. Dykes,Everton FC,1350,4.141738,0.009722,0.387728,0.000287,0.367321
WSL_2018-2019,L. Evans,Liverpool FCW,1421,3.087317,0.004052,0.324778,0.000229,0.307684
WSL_2018-2019,L. Gillett,Tottenham Hotspur FCW,149,0.227425,0.003249,0.187501,0.001258,0.183425
WSL_2018-2019,L. Hartley,Tottenham Hotspur FCW,65,0.013096,0.000437,0.032303,0.000497,0.031948
WSL_2018-2019,L. Hemp,West Ham United WFC,449,-0.459237,-0.003506,-0.810933,-0.001806,-0.776425
WSL_2018-2019,L. Hope,Everton FC,1337,1.069098,0.003362,-0.98168,-0.000734,-0.939906
WSL_2018-2019,L. Kiernan,Manchester City WFC,712,-0.019567,-0.000135,-0.956531,-0.001343,-0.878447
WSL_2018-2019,L. Little,Arsenal WFC,357,0.486429,0.005465,-0.235677,-0.00066,-0.225648
WSL_2018-2019,L. Piggott,Birmingham City WFC,4,0.0,,-0.003546,-0.000886,-0.063824
WSL_2018-2019,L. Quinn,Aston Villa WFC,444,0.218799,0.00167,-0.439898,-0.000991,-0.416746
WSL_2018-2019,L. Quinn,Liverpool FCW,1591,5.208039,0.005187,0.260474,0.000164,0.252071
WSL_2018-2019,L. Rafferty,Tottenham Hotspur FCW,879,1.898414,0.005455,0.130957,0.000149,0.125384
WSL_2018-2019,L. Reichardt,Manchester City WFC,488,0.528488,0.002724,-0.067901,-0.000139,-0.063001
WSL_2018-2019,L. Robe,Arsenal WFC,1655,3.656194,0.007633,-0.110001,-6.6e-05,-0.101021
WSL_2018-2019,L. Staniforth,Aston Villa WFC,1588,3.999225,0.005864,-0.13521,-8.5e-05,-0.128093
WSL_2018-2019,L. Thomas,Arsenal WFC,11,-0.045592,-0.009118,0.005223,0.000475,0.018079
WSL_2018-2019,L. Williamson,Liverpool FCW,1849,7.175942,0.006518,2.253593,0.001219,2.180897
WSL_2018-2019,L. Woodham,Reading WFC,148,0.063676,0.000816,0.007914,5.3e-05,0.007659
WSL_2018-2019,L. Wälti,Liverpool FCW,1113,3.109671,0.005065,0.62759,0.000564,0.600884
WSL_2018-2019,M. Alexander,Birmingham City WFC,1213,4.012173,0.010288,0.053424,4.4e-05,0.049569
WSL_2018-2019,M. Bartrip,Reading WFC,713,1.373025,0.004304,-0.000481,-1e-06,-0.000461
WSL_2018-2019,M. Bright,Manchester United WFC,1694,5.52203,0.006653,0.491678,0.00029,0.460948
WSL_2018-2019,M. Campbell,West Ham United WFC,215,0.791052,0.006761,-0.102843,-0.000478,-0.09743
WSL_2018-2019,M. Connolly,Tottenham Hotspur FCW,371,1.247831,0.012604,0.062565,0.000169,0.059272
WSL_2018-2019,M. Eriksson,Manchester United WFC,2011,8.164931,0.00729,1.111564,0.000553,1.042091
WSL_2018-2019,M. Ewers,Aston Villa WFC,461,0.085381,0.000392,-0.1855,-0.000402,-0.175737
WSL_2018-2019,M. Farrow,Reading WFC,78,-0.036724,-0.001749,-0.036561,-0.000469,-0.036972
WSL_2018-2019,M. Filis,Liverpool FCW,3,0.006845,0.006845,-0.009439,-0.003146,-0.849469
WSL_2018-2019,M. Finnigan,Leicester City FC,1502,2.882806,0.00513,0.128944,8.6e-05,0.120885
WSL_2018-2019,M. Fischer,Birmingham City WFC,78,-0.091604,-0.004164,-0.013178,-0.000169,-0.013178
WSL_2018-2019,M. Hourihan,Tottenham Hotspur FCW,770,1.097605,0.003647,0.710358,0.000923,0.66596
WSL_2018-2019,M. Kearns,Arsenal WFC,16,0.025017,0.008339,0.033758,0.00211,0.379774
WSL_2018-2019,M. Lawley,West Ham United WFC,143,-0.182692,-0.004808,-0.172764,-0.001208,-0.178721
WSL_2018-2019,M. Le Tissier,Tottenham Hotspur FCW,87,0.079684,0.003065,0.031455,0.000362,0.03044
WSL_2018-2019,M. Mjelde,Manchester United WFC,575,1.575887,0.004515,0.162638,0.000283,0.152473
WSL_2018-2019,M. Pacheco,Reading WFC,1267,1.867225,0.003598,-0.102399,-8.1e-05,-0.09701
WSL_2018-2019,M. Sargeant,Aston Villa WFC,1607,3.816719,0.004318,0.557566,0.000347,0.53384
WSL_2018-2019,M. Walsh,Birmingham City WFC,1453,6.184442,0.018798,3.061565,0.002107,2.811641
WSL_2018-2019,M. Þórisdóttir,Manchester United WFC,274,0.506688,0.003672,0.030546,0.000111,0.029561
WSL_2018-2019,N. Charles,Arsenal WFC,492,0.48023,0.005336,-0.069274,-0.000141,-0.066326
WSL_2018-2019,N. Cousins,Birmingham City WFC,974,1.905718,0.009674,-0.160665,-0.000165,-0.14755
WSL_2018-2019,N. Fahey,Arsenal WFC,1029,1.291519,0.003142,-0.300797,-0.000292,-0.27909
WSL_2018-2019,N. Harding,Reading WFC,1553,2.16255,0.003477,-0.82287,-0.00053,-0.779561
WSL_2018-2019,N. Nadim,West Ham United WFC,116,-0.225621,-0.006446,-0.321374,-0.00277,-0.307698
WSL_2018-2019,N. Parris,West Ham United WFC,1118,0.241529,0.000641,-0.947612,-0.000848,-0.897737
WSL_2018-2019,O. Babajide,Arsenal WFC,817,0.326125,0.00249,-0.223838,-0.000274,-0.207685
WSL_2018-2019,O. Chance,Leicester City FC,6,-0.005383,-0.005383,-0.015525,-0.002587,-0.174654
WSL_2018-2019,O. Fergusson,Birmingham City WFC,674,-0.032422,-0.00023,-0.342386,-0.000508,-0.324365
WSL_2018-2019,P. Bailey-Gayle,Liverpool FCW,61,0.114776,0.009565,-0.11216,-0.001839,-0.114709
WSL_2018-2019,P. Bremer,West Ham United WFC,85,-0.122665,-0.003717,0.000388,5e-06,0.000383
WSL_2018-2019,P. Pattinson,Everton FC,1517,3.845208,0.008451,-0.156688,-0.000103,-0.148441
WSL_2018-2019,P. Peyraud-Magnin,Liverpool FCW,668,0.843734,0.002482,0.758965,0.001136,0.726669
WSL_2018-2019,P. Williams,Aston Villa WFC,1209,2.617383,0.004874,0.109913,9.1e-05,0.104128
WSL_2018-2019,P. Wilson,Everton FC,6,0.005057,0.005057,0.013239,0.002207,0.132392
WSL_2018-2019,R. Allen,Reading WFC,1372,1.189448,0.002215,0.191155,0.000139,0.181094
WSL_2018-2019,R. Ayane,Everton FC,518,0.415202,0.003194,-0.014809,-2.9e-05,-0.01403
WSL_2018-2019,R. Bachmann,Manchester United WFC,775,1.3854,0.005131,-0.622403,-0.000803,-0.595918
WSL_2018-2019,R. Furness,Reading WFC,1618,2.416452,0.004315,-0.36629,-0.000226,-0.347012
WSL_2018-2019,R. Grant,Liverpool FCW,12,-0.003135,-0.000784,-0.015642,-0.001303,-0.108288
WSL_2018-2019,R. Hönnudóttir,Reading WFC,177,-0.004646,-7.3e-05,-0.007105,-4e-05,-0.00695
WSL_2018-2019,R. Kmita,Manchester City WFC,227,0.463929,0.007732,-0.103504,-0.000456,-0.095055
WSL_2018-2019,R. McLauchlan,Birmingham City WFC,539,0.706656,0.006795,-0.089539,-0.000166,-0.084827
WSL_2018-2019,R. Percival,Manchester City WFC,1532,4.849262,0.00795,0.669135,0.000437,0.620847
WSL_2018-2019,R. Roberts,Arsenal WFC,434,0.558255,0.004854,0.027717,6.4e-05,0.025717
WSL_2018-2019,R. Rowe,Reading WFC,84,-0.201713,-0.006113,-0.106838,-0.001272,-0.139354
WSL_2018-2019,R. Spencer,Manchester City WFC,842,2.010924,0.006057,1.220603,0.00145,1.144315
WSL_2018-2019,S. Albuery,Birmingham City WFC,147,-0.020253,-0.000614,-0.122415,-0.000833,-0.117206
WSL_2018-2019,S. Baggaley,Everton FC,1506,3.557586,0.008178,2.652285,0.001761,2.512691
WSL_2018-2019,S. Bradley-Auckland,Arsenal WFC,1477,4.668386,0.00919,0.264675,0.000179,0.243069
WSL_2018-2019,S. Harris,Tottenham Hotspur FCW,176,0.351605,0.006279,0.263379,0.001496,0.252171
WSL_2018-2019,S. Hayles,Aston Villa WFC,32,-0.071316,-0.008915,0.03683,0.001151,0.236767
WSL_2018-2019,S. Houghton,West Ham United WFC,2158,9.878532,0.008379,2.169888,0.001006,2.055683
WSL_2018-2019,S. Howard,Reading WFC,467,0.874594,0.004579,-0.096651,-0.000207,-0.093533
WSL_2018-2019,S. Ingle,Manchester United WFC,1279,3.693874,0.005736,0.946337,0.00074,0.906068
WSL_2018-2019,S. Jhamat,Arsenal WFC,40,0.033212,0.011071,-0.079993,-0.002,-0.211747
WSL_2018-2019,S. Magill,Leicester City FC,1039,-0.54404,-0.002061,-0.001923,-2e-06,-0.001784
WSL_2018-2019,S. Mayling,Aston Villa WFC,708,1.148512,0.003398,-0.091703,-0.00013,-0.086877
WSL_2018-2019,S. Murray,Arsenal WFC,1134,1.543787,0.003415,0.567679,0.000501,0.526713
WSL_2018-2019,S. Perry-Campbell,Tottenham Hotspur FCW,293,0.7888,0.009504,-0.239439,-0.000817,-0.22925
WSL_2018-2019,S. Worm,Leicester City FC,930,3.325538,0.00894,0.372677,0.000401,0.356819
WSL_2018-2019,S. van Veenendaal,Liverpool FCW,305,0.228993,0.001205,0.301414,0.000988,0.291691
WSL_2018-2019,T. Hinds,Leicester City FC,823,1.843467,0.007063,0.132578,0.000161,0.126936
WSL_2018-2019,T. Kemme,Liverpool FCW,13,0.014741,0.00737,-0.041056,-0.003158,-0.615843
WSL_2018-2019,T. Wullaert,West Ham United WFC,1170,2.24459,0.004157,-0.080467,-6.9e-05,-0.076232
WSL_2018-2019,V. Miedema,Liverpool FCW,1200,0.95649,0.002272,-1.361877,-0.001135,-1.2902
WSL_2018-2019,V. Sampson,Manchester City WFC,336,0.686592,0.003731,0.021448,6.4e-05,0.020108
WSL_2018-2019,V. Schnaderbeck,Liverpool FCW,87,0.064622,0.001154,0.015693,0.00018,0.015693
WSL_2018-2019,V. Williams,Tottenham Hotspur FCW,1429,4.111199,0.007699,0.310675,0.000217,0.294324
WSL_2018-2019,Y. Daniëls,Arsenal WFC,537,0.262133,0.00232,-0.297946,-0.000555,-0.282264
WSL_2019-2020,A. Addison,Brighton & Hove Albion WFC,160,0.065529,0.002979,-0.228189,-0.001426,-0.207444
WSL_2019-2020,A. Berger,Manchester United WFC,677,1.127163,0.002776,0.921195,0.001361,0.820867
WSL_2019-2020,A. Eikeland,Reading WFC,787,-0.01002,-5.9e-05,-0.443806,-0.000564,-0.395471
WSL_2019-2020,A. Engman,Manchester United WFC,45,-0.078268,-0.004892,-0.127071,-0.002824,-0.132981
WSL_2019-2020,A. Filbey,Brighton & Hove Albion WFC,942,2.175531,0.005466,0.205514,0.000218,0.183131
WSL_2019-2020,A. Grant,Aston Villa WFC,726,0.018931,8.1e-05,-0.768903,-0.001059,-0.736183
WSL_2019-2020,A. Harrison,Everton FC,201,-0.09441,-0.001927,-0.019737,-9.8e-05,-0.01952
WSL_2019-2020,A. Hodson,Arsenal WFC,124,0.217321,0.007494,-0.093077,-0.000751,-0.089116
WSL_2019-2020,A. James-Turner,Chelsea FC Women,923,2.629307,0.007011,0.616365,0.000668,0.583925
WSL_2019-2020,A. James-Turner,Reading WFC,959,1.718003,0.005023,0.318496,0.000332,0.301733
WSL_2019-2020,A. Jordan,Aston Villa WFC,1193,1.698138,0.003692,-0.186635,-0.000156,-0.171399
WSL_2019-2020,A. Lehmann,Manchester City WFC,555,1.027302,0.007842,-0.354589,-0.000639,-0.335926
WSL_2019-2020,A. Leon,Manchester City WFC,426,0.227174,0.001893,-0.37616,-0.000883,-0.349014
WSL_2019-2020,A. Mannion,West Ham United WFC,418,0.365889,0.001641,-0.092747,-0.000222,-0.089755
WSL_2019-2020,A. McManus,Chelsea FC Women,951,2.862209,0.005736,0.726365,0.000764,0.673947
WSL_2019-2020,A. Moorhouse,Manchester City WFC,296,0.465243,0.004191,0.344832,0.001165,0.330158
WSL_2019-2020,A. Neville,Brighton & Hove Albion WFC,1225,1.782159,0.004433,-0.255603,-0.000209,-0.230043
WSL_2019-2020,A. Nildén,Tottenham Hotspur FCW,252,0.143985,0.002322,-0.106359,-0.000422,-0.100761
WSL_2019-2020,A. Preuß,Arsenal WFC,535,0.648505,0.003431,0.609679,0.00114,0.57759
WSL_2019-2020,A. Rodgers,Arsenal WFC,147,0.111932,0.002487,-0.025603,-0.000174,-0.027109
WSL_2019-2020,A. Stringer,Leicester City FC,449,0.34598,0.002149,-0.242847,-0.000541,-0.232513
WSL_2019-2020,A. Whelan,Tottenham Hotspur FCW,993,1.155477,0.004814,0.176526,0.000178,0.167236
WSL_2019-2020,B. Chaplen,Reading WFC,599,-0.312416,-0.002083,-0.417062,-0.000696,-0.383016
WSL_2019-2020,B. England,Manchester United WFC,824,0.415622,0.001636,-0.745484,-0.000905,-0.670935
WSL_2019-2020,B. Hendrix,Manchester City WFC,264,0.452891,0.005266,-0.146511,-0.000555,-0.1388
WSL_2019-2020,B. Jane,Arsenal WFC,1279,2.939535,0.00523,0.546024,0.000427,0.511897
WSL_2019-2020,B. Mead,Liverpool FCW,984,0.354815,0.000994,-1.519602,-0.001544,-1.424627
WSL_2019-2020,B. Visalli,Aston Villa WFC,494,0.165444,0.00119,-0.245748,-0.000497,-0.23529
WSL_2019-2020,C. Arthur,Aston Villa WFC,963,1.288751,0.003409,0.442353,0.000459,0.42353
WSL_2019-2020,C. Berryhill,Everton FC,49,0.106279,0.008175,0.046815,0.000955,0.047879
WSL_2019-2020,C. Boye-Hlorkah,Leicester City FC,542,0.797037,0.008133,-0.150493,-0.000278,-0.142572
WSL_2019-2020,C. Brosnan,Manchester City WFC,630,1.266205,0.005168,1.057397,0.001678,0.96127
WSL_2019-2020,C. Haines,Brighton & Hove Albion WFC,70,0.144282,0.008016,-0.111004,-0.001586,-0.105162
WSL_2019-2020,C. Harrison-Murray,Arsenal WFC,93,0.406106,0.015619,0.045613,0.00049,0.120739
WSL_2019-2020,C. Humphrey,Everton FC,479,0.702986,0.005021,0.012333,2.6e-05,0.011935
WSL_2019-2020,C. Kelly,Leicester City FC,868,1.525572,0.009717,-0.531973,-0.000613,-0.498725
WSL_2019-2020,C. Morgan,Brighton & Hove Albion WFC,100,-0.048513,-0.001617,0.043764,0.000438,0.038998
WSL_2019-2020,C. Peplow,Brighton & Hove Albion WFC,717,0.684638,0.00226,0.181583,0.000253,0.173856
WSL_2019-2020,C. Redisch Kvamme,Manchester City WFC,876,3.133265,0.008311,0.39679,0.000453,0.360718
WSL_2019-2020,C. Scofield,Aston Villa WFC,277,0.078668,0.000803,-0.16948,-0.000612,-0.15725
WSL_2019-2020,C. Sweetman-Kirk,Arsenal WFC,294,-0.307278,-0.003304,-0.256208,-0.000871,-0.242724
WSL_2019-2020,C. Telford,Manchester United WFC,111,0.213239,0.002921,0.113433,0.001022,0.110967
WSL_2019-2020,C. Walker,Aston Villa WFC,587,-0.033466,-0.000259,-0.591469,-0.001008,-0.548786
WSL_2019-2020,C. Weir,West Ham United WFC,1707,4.989648,0.005644,-0.089116,-5.2e-05,-0.07941
WSL_2019-2020,C. Wellings,Everton FC,640,0.222948,0.001457,-0.305042,-0.000477,-0.295202
WSL_2019-2020,Cho So-Hyun,Manchester City WFC,372,0.90143,0.005778,0.003642,1e-05,0.00338
WSL_2019-2020,D. Bowman,Tottenham Hotspur FCW,888,1.409446,0.004391,0.40514,0.000456,0.375903
WSL_2019-2020,D. Cooper,Manchester United WFC,31,-0.028329,-0.001771,-0.005016,-0.000162,-0.014106
WSL_2019-2020,D. Kerkdijk,Tottenham Hotspur FCW,765,2.012729,0.006369,0.591378,0.000773,0.560253
WSL_2019-2020,D. Spence,Manchester United WFC,536,0.71925,0.003127,0.12344,0.00023,0.111096
WSL_2019-2020,D. Stokes,West Ham United WFC,1127,1.53484,0.002398,-0.186551,-0.000166,-0.173088
WSL_2019-2020,D. Turner,Leicester City FC,1446,2.733349,0.005034,0.519341,0.000359,0.492008
WSL_2019-2020,D. van de Donk,Liverpool FCW,1122,1.203322,0.002436,-0.408212,-0.000364,-0.382699
WSL_2019-2020,E. Brazil,Tottenham Hotspur FCW,287,0.4028,0.0053,0.003319,1.2e-05,0.003247
WSL_2019-2020,E. Cuthbert,Manchester United WFC,1026,2.366767,0.006724,-0.483185,-0.000471,-0.430561
WSL_2019-2020,E. Hughes,Leicester City FC,58,0.007202,0.0009,-0.091971,-0.001586,-0.089971
WSL_2019-2020,E. Hughes,Everton FC,113,-0.068814,-0.003823,-0.1673,-0.001481,-0.155227
WSL_2019-2020,E. Kelly,Aston Villa WFC,98,-0.021561,-0.000799,-0.246359,-0.002514,-0.238412
WSL_2019-2020,E. Morgan,Leicester City FC,846,2.583761,0.008151,0.454683,0.000537,0.440016
WSL_2019-2020,E. Mukandi,Liverpool FCW,56,0.210938,0.005273,-0.022268,-0.000398,-0.087134
WSL_2019-2020,E. Mukandi,Brighton & Hove Albion WFC,290,0.592436,0.005337,0.066002,0.000228,0.060001
WSL_2019-2020,E. Murphy,Manchester United WFC,25,-0.093922,-0.018784,-0.046313,-0.001853,-0.277878
WSL_2019-2020,E. Roebuck,West Ham United WFC,834,1.179904,0.002177,1.248788,0.001497,1.135262
WSL_2019-2020,E. Salmon,Everton FC,400,0.320131,0.00464,-0.081934,-0.000205,-0.078448
WSL_2019-2020,E. Simon,Manchester City WFC,111,0.353744,0.007861,0.085057,0.000766,0.109358
WSL_2019-2020,E. Simpkins,Tottenham Hotspur FCW,311,0.142706,0.001502,-0.239724,-0.000771,-0.229523
WSL_2019-2020,E. Toone,Chelsea FC Women,387,0.449184,0.002936,0.178107,0.00046,0.170528
WSL_2019-2020,E. White,West Ham United WFC,444,-0.54929,-0.005039,-0.951338,-0.002143,-0.882685
WSL_2019-2020,E. de Graaf,Manchester City WFC,24,0.021257,0.003037,-0.020197,-0.000842,-0.050493
WSL_2019-2020,F. Allen,Everton FC,193,0.181459,0.002975,-0.076661,-0.000397,-0.073398
WSL_2019-2020,F. Brown,Everton FC,673,0.935648,0.004678,-0.066335,-9.9e-05,-0.064196
WSL_2019-2020,F. Bryson,Everton FC,220,0.419203,0.005306,0.065226,0.000296,0.061793
WSL_2019-2020,F. Gibbons,Tottenham Hotspur FCW,1233,2.471736,0.005567,-0.254734,-0.000207,-0.241327
WSL_2019-2020,F. Gregory,Aston Villa WFC,48,0.015773,0.003155,-0.092729,-0.001932,-0.089737
WSL_2019-2020,F. Kirby,Manchester United WFC,172,0.326984,0.005542,-0.058739,-0.000342,-0.05624
WSL_2019-2020,F. Kitching,Arsenal WFC,184,0.37519,0.006469,0.248866,0.001353,0.235767
WSL_2019-2020,F. Wallén,Manchester City WFC,63,0.079498,0.007227,-0.033841,-0.000537,-0.062157
WSL_2019-2020,F. Whelan,Tottenham Hotspur FCW,164,0.668186,0.007861,0.175504,0.00107,0.169843
WSL_2019-2020,F. Williams,Reading WFC,1021,3.19528,0.010176,-1.034677,-0.001013,-0.92199
WSL_2019-2020,G. Bonner,West Ham United WFC,1480,4.437876,0.004515,0.093894,6.3e-05,0.083668
WSL_2019-2020,G. Brougham,Aston Villa WFC,206,0.486689,0.003989,0.090852,0.000441,0.091873
WSL_2019-2020,G. Davison,Brighton & Hove Albion WFC,568,0.865199,0.004916,-0.028937,-5.1e-05,-0.026043
WSL_2019-2020,G. Evans,Everton FC,804,1.682265,0.006811,0.00996,1.2e-05,0.009241
WSL_2019-2020,G. Fisk,Manchester City WFC,390,0.817123,0.005306,-0.074274,-0.00019,-0.068914
WSL_2019-2020,G. Flaherty,Manchester City WFC,967,2.908049,0.00655,0.241991,0.00025,0.219991
WSL_2019-2020,G. George,Leicester City FC,1068,2.187647,0.004567,0.553879,0.000519,0.513908
WSL_2019-2020,G. Moloney,Reading WFC,516,0.727993,0.003072,0.683111,0.001324,0.608713
WSL_2019-2020,G. Reiten,Manchester United WFC,943,4.216999,0.013056,-0.606312,-0.000643,-0.580511
WSL_2019-2020,G. Stanway,West Ham United WFC,722,0.542084,0.001986,-0.627871,-0.00087,-0.565084
WSL_2019-2020,G. Wilson,Everton FC,183,0.047395,0.001156,-0.024154,-0.000132,-0.023375
WSL_2019-2020,H. Blundell,Manchester United WFC,460,0.338434,0.001387,-0.076846,-0.000167,-0.073576
WSL_2019-2020,H. Cain,Leicester City FC,334,-0.039398,-0.000518,-0.368703,-0.001104,-0.345659
WSL_2019-2020,H. Godfrey,Brighton & Hove Albion WFC,1161,2.860807,0.005367,0.339509,0.000292,0.311794
WSL_2019-2020,H. Hampton,Aston Villa WFC,891,1.027306,0.002362,1.275369,0.001431,1.183332
WSL_2019-2020,H. Ladd,Chelsea FC Women,920,1.741673,0.004962,0.388855,0.000423,0.360793
WSL_2019-2020,H. Scott,Aston Villa WFC,736,1.5004,0.004968,0.020526,2.8e-05,0.019652
WSL_2019-2020,I. Kaagman,Leicester City FC,686,1.037592,0.00476,-0.655702,-0.000956,-0.634551
WSL_2019-2020,I. Umotong,Tottenham Hotspur FCW,384,-0.053127,-0.000681,-0.323258,-0.000842,-0.306244
WSL_2019-2020,J. Andersson,Manchester United WFC,1347,3.659277,0.005553,-0.224764,-0.000167,-0.198321
WSL_2019-2020,J. Bailey,Arsenal WFC,941,1.352491,0.003356,-0.045147,-4.8e-05,-0.04369
WSL_2019-2020,J. Beattie,Liverpool FCW,1082,5.253501,0.006832,1.35841,0.001255,1.300605
WSL_2019-2020,J. Carter,Manchester United WFC,204,0.943396,0.008655,0.151792,0.000744,0.145333
WSL_2019-2020,J. Clarke,Arsenal WFC,246,0.484533,0.008354,-0.32375,-0.001316,-0.306711
WSL_2019-2020,J. Galabadaarachchi,Manchester City WFC,350,-0.087414,-0.001135,-0.347199,-0.000992,-0.315635
WSL_2019-2020,J. Green,Brighton & Hove Albion WFC,817,0.599594,0.002104,0.0372,4.6e-05,0.03348
WSL_2019-2020,J. Groenen,Chelsea FC Women,744,1.364593,0.005372,-0.07347,-9.9e-05,-0.068168
WSL_2019-2020,J. Matthews,Everton FC,1013,1.97919,0.005671,-0.121258,-0.00012,-0.114876
WSL_2019-2020,J. Moore,Reading WFC,1072,2.750802,0.007882,0.550301,0.000513,0.495271
WSL_2019-2020,J. Napier,Manchester United WFC,23,-0.034631,-0.008658,-0.041995,-0.001826,-0.222325
WSL_2019-2020,J. Nobbs,Liverpool FCW,948,0.368107,0.000671,-0.5016,-0.000529,-0.480255
WSL_2019-2020,J. Park,West Ham United WFC,20,-0.083417,-0.011917,-0.02834,-0.001417,-0.196201
WSL_2019-2020,J. Potter,Reading WFC,753,2.818503,0.010324,0.464192,0.000616,0.43518
WSL_2019-2020,J. Purfield,Arsenal WFC,111,0.221409,0.0054,0.113227,0.00102,0.108409
WSL_2019-2020,J. Roord,Liverpool FCW,831,-0.134299,-0.000308,-0.506176,-0.000609,-0.47454
WSL_2019-2020,J. Ross,Chelsea FC Women,375,-0.245235,-0.002358,-0.402125,-0.001072,-0.38096
WSL_2019-2020,J. Schillaci,Brighton & Hove Albion WFC,231,0.415102,0.003243,0.043769,0.000189,0.041906
WSL_2019-2020,J. Scott,West Ham United WFC,1102,1.233018,0.002815,-0.297249,-0.00027,-0.267524
WSL_2019-2020,J. Sigsworth,Chelsea FC Women,510,0.363152,0.003863,-0.641172,-0.001257,-0.594902
WSL_2019-2020,J. Sonis,West Ham United WFC,1237,2.444192,0.004122,-0.362844,-0.000293,-0.320156
WSL_2019-2020,J. Šimić,Manchester City WFC,172,0.423819,0.006055,0.076862,0.000447,0.069874
WSL_2019-2020,Jeon Ga-Eul,Everton FC,65,0.019688,0.001158,0.008914,0.000137,0.01099
WSL_2019-2020,Ji So-Yun,Manchester United WFC,1156,1.63763,0.00268,0.376257,0.000325,0.360246
WSL_2019-2020,K. Barton,Tottenham Hotspur FCW,1792,2.548088,0.004348,-0.076825,-4.3e-05,-0.071281
WSL_2019-2020,K. Baunach,Manchester City WFC,1001,2.235456,0.004839,0.186079,0.000186,0.172651
WSL_2019-2020,K. Benameur,West Ham United WFC,5,0.004048,0.002024,-0.00527,-0.001054,-0.237133
WSL_2019-2020,K. Dali,Manchester City WFC,1016,1.653454,0.004113,0.198354,0.000195,0.180322
WSL_2019-2020,K. Graham,Brighton & Hove Albion WFC,766,0.45592,0.00278,-0.307886,-0.000402,-0.274354
WSL_2019-2020,K. Hanson,Chelsea FC Women,415,0.216026,0.003375,-0.762216,-0.001837,-0.722099
WSL_2019-2020,K. Harrop,Aston Villa WFC,641,1.862468,0.005748,0.20499,0.00032,0.190197
WSL_2019-2020,K. Leine,Reading WFC,1001,2.963407,0.006689,0.315671,0.000315,0.281291
